stars,comment,date
5.0 out of 5 stars,"









  
  
    
  Good presentation i have no issue

  
",Reviewed in India on 17 August 2019
3.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 9 March 2020
3.0 out of 5 stars,"









  
  
    
  Taste is not good

  
",Reviewed in India on 28 January 2020
5.0 out of 5 stars,"









  
  
    
  Go for it

  
",Reviewed in India on 12 July 2020
5.0 out of 5 stars,"









  
  
    
  Very nice

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  It's good

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 24 August 2019
4.0 out of 5 stars,"









  
  
    
  Nic

  
",Reviewed in India on 5 December 2019
3.0 out of 5 stars,"









  
  
    
  Poor quality packing

  
",Reviewed in India on 29 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 December 2019
5.0 out of 5 stars,"









  
  
    
  Very nice packing nd flavour too

  
",Reviewed in India on 8 October 2019
5.0 out of 5 stars,"









  
  
    
  Maggi is always the best

  
",Reviewed in India on 11 July 2020
5.0 out of 5 stars,"









  
  
    
  Taste is awesome

  
",Reviewed in India on 25 January 2020
5.0 out of 5 stars,"









  
  
    
  Delivered in perfect condition.

  
",Reviewed in India on 7 October 2019
1.0 out of 5 stars,"









  
  
    
  Pure Chur Chur h Maggie

  
",Reviewed in India on 2 August 2019
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Quality product

  
",Reviewed in India on 9 September 2019
4.0 out of 5 stars,"









  
  
    
  Best experience

  
",Reviewed in India on 2 February 2020
4.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 8 September 2019
5.0 out of 5 stars,"









  
  
    
  Good very good

  
",Reviewed in India on 4 March 2020
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 14 June 2020
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 4 November 2019
1.0 out of 5 stars,"









  
  
    
  Open packing

  
",Reviewed in India on 19 February 2019
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 20 March 2020
5.0 out of 5 stars,"









  
  
    
  Good Product

  
",Reviewed in India on 29 February 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 November 2019
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 4 March 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 25 January 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 22 July 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 13 May 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 23 September 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 March 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 10 September 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 12 August 2020
5.0 out of 5 stars,"









  
  
    
  I love Maggie 😍😻🤩😍😻🤩

  
",Reviewed in India on 11 August 2020
5.0 out of 5 stars,"









  
  
    
  Over all good purchased...

  
",Reviewed in India on 11 April 2019
5.0 out of 5 stars,"









  
  
    
  Good product in low price.

  
",Reviewed in India on 11 September 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 11 August 2019
5.0 out of 5 stars,"









  
  
    
  Good Taste

  
",Reviewed in India on 12 November 2019
3.0 out of 5 stars,"









  
  
    
  Very testy

  
",Reviewed in India on 24 January 2020
4.0 out of 5 stars,"









  
  
    
  That's great

  
",Reviewed in India on 1 June 2020
5.0 out of 5 stars,"









  
  
    
  Good taste

  
",Reviewed in India on 9 November 2018
4.0 out of 5 stars,"









  
  
    
  It's a genuine product.

  
",Reviewed in India on 24 October 2018
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 27 August 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 7 April 2019
4.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 14 July 2020
5.0 out of 5 stars,"









  
  
    
  So good..

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 24 September 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 6 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 16 June 2020
4.0 out of 5 stars,"









  
  
    
  Simply awesome.....

  
",Reviewed in India on 26 March 2019
5.0 out of 5 stars,"









  
  
    
  I lick this product

  
",Reviewed in India on 27 September 2019
5.0 out of 5 stars,"









  
  
    
  That's very Good packaging.  I m very much satisfied. With this product..

  
",Reviewed in India on 31 March 2019
4.0 out of 5 stars,"









  
  
    
  Tasty

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Super deal

  
",Reviewed in India on 26 October 2019
5.0 out of 5 stars,"









  
  
    
  Maggie yummy

  
",Reviewed in India on 21 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 21 October 2019
5.0 out of 5 stars,"









  
  
    
  Delivered fast and safely

  
",Reviewed in India on 26 December 2018
5.0 out of 5 stars,"









  
  
    
  good product and delivered early

  
",Reviewed in India on 13 October 2018
5.0 out of 5 stars,"









  
  
    
  Very good product

  
",Reviewed in India on 27 June 2019
4.0 out of 5 stars,"









  
  
    
  Taste is not good

  
",Reviewed in India on 6 March 2020
1.0 out of 5 stars,"









  
  
    
  Duplicate product

  
",Reviewed in India on 20 October 2019
5.0 out of 5 stars,"









  
  
    
  Very good quality

  
",Reviewed in India on 4 March 2020
4.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 4 June 2020
5.0 out of 5 stars,"









  
  
    
  Very good

  
",Reviewed in India on 1 September 2019
5.0 out of 5 stars,"









  
  
    
  Excellent

  
",Reviewed in India on 29 May 2020
5.0 out of 5 stars,"









  
  
    
  Love this

  
",Reviewed in India on 10 May 2019
1.0 out of 5 stars,"









  
  
    
  Recived in very bad condition, pick it up

  
",Reviewed in India on 8 March 2020
1.0 out of 5 stars,"









  
  
    
  I found ants in my maggiee. 🤮🤢

  
",Reviewed in India on 19 June 2020
5.0 out of 5 stars,"









  
  
    
  For maggi lovers

  
",Reviewed in India on 6 July 2020
1.0 out of 5 stars,"









  
  
    
  Product is verry damage.

  
",Reviewed in India on 11 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 May 2019
4.0 out of 5 stars,"









  
  
    
  Fast and taste delivery

  
",Reviewed in India on 26 December 2018
5.0 out of 5 stars,"









  
  
    
  Packaging and everything's good

  
",Reviewed in India on 10 January 2020
4.0 out of 5 stars,"









  
  
    
   Best in price... Bought it  122₹ for 12/-

  
",Reviewed in India on 26 March 2019
1.0 out of 5 stars,"









  
  
    
  Cost very heigh

  
",Reviewed in India on 5 August 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 23 August 2019
2.0 out of 5 stars,"









  
  
    
  Not good

  
",Reviewed in India on 14 December 2018
5.0 out of 5 stars,"









  
  
    
  She is packing so nice

  
",Reviewed in India on 19 January 2019
1.0 out of 5 stars,"









  
  
    
  Contents are in broken

  
",Reviewed in India on 18 November 2018
4.0 out of 5 stars,"









  
  
    
  Nice and at a affordable price

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Love the taste

  
",Reviewed in India on 12 December 2018
5.0 out of 5 stars,"









  
  
    
  everything came perfectly.

  
",Reviewed in India on 28 October 2018
3.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 13 October 2018
5.0 out of 5 stars,"









  
  
    
  Great quality

  
",Reviewed in India on 9 October 2019
1.0 out of 5 stars,"









  
  
    
  Parking is very poor

  
",Reviewed in India on 12 May 2020
5.0 out of 5 stars,"









  
  
    
  thanks

  
",Reviewed in India on 11 July 2020
5.0 out of 5 stars,"









  
  
    
  Tasty flavour

  
",Reviewed in India on 8 March 2020
5.0 out of 5 stars,"









  
  
    
  Thnks

  
",Reviewed in India on 3 January 2019
5.0 out of 5 stars,"









  
  
    
  Xgz t

  
",Reviewed in India on 16 February 2020
5.0 out of 5 stars,"









  
  
    
  Yummy

  
",Reviewed in India on 7 November 2019
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 17 January 2019
5.0 out of 5 stars,"









  
  
    
  nice product

  
",Reviewed in India on 8 December 2018
5.0 out of 5 stars,"









  
  
    
  Nice flavor, value for money

  
",Reviewed in India on 28 January 2020
5.0 out of 5 stars,"









  
  
    
  Good product value for money

  
",Reviewed in India on 5 March 2020
3.0 out of 5 stars,"









  
  
    
  Price should be less

  
",Reviewed in India on 23 August 2019
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 12 February 2020
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 25 January 2020
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 3 November 2019
4.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 1 December 2019
4.0 out of 5 stars,"









  
  
    
  Good🤗🤗🤗🤗

  
",Reviewed in India on 29 January 2020
5.0 out of 5 stars,"









  
  
    
  Good packing

  
",Reviewed in India on 27 July 2019
1.0 out of 5 stars,"









  
  
    
  EXPIRED PRODUCT SEND

  
",Reviewed in India on 7 April 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 27 September 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 11 July 2019
5.0 out of 5 stars,"









  
  
    
  Flavor

  
",Reviewed in India on 15 July 2020
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 1 August 2019
5.0 out of 5 stars,"









  
  
    
  Very Yummy Taste

  
",Reviewed in India on 27 February 2020
1.0 out of 5 stars,"









  
  
    
  old product  mfd 2017

  
",Reviewed in India on 3 December 2018
5.0 out of 5 stars,"









  
  
    
  Nice...

  
",Reviewed in India on 24 November 2018
5.0 out of 5 stars,"









  
  
    
  Awesome product nice packing.

  
",Reviewed in India on 3 March 2020
1.0 out of 5 stars,"









  
  
    
  Maggie has been fully crushed

  
",Reviewed in India on 12 August 2020
5.0 out of 5 stars,"









  
  
    
  Received as expected.

  
",Reviewed in India on 13 July 2020
5.0 out of 5 stars,"









  
  
    
  It was tasty.

  
",Reviewed in India on 12 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 29 January 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 17 March 2019
5.0 out of 5 stars,"









  
  
    
  nice

  
",Reviewed in India on 11 November 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 26 January 2020
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 9 March 2020
1.0 out of 5 stars,"









  
  
    
  Old stock,dont buy.

  
",Reviewed in India on 16 January 2020
5.0 out of 5 stars,"









  
  
    
  Like this product..

  
",Reviewed in India on 4 June 2020
5.0 out of 5 stars,"









  
  
    
  Nyc

  
",Reviewed in India on 31 August 2019
5.0 out of 5 stars,"









  
  
    
  Good Amazon

  
",Reviewed in India on 9 August 2020
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 31 January 2019
4.0 out of 5 stars,"









  
  
    
  Good product and delivery

  
",Reviewed in India on 9 July 2019
5.0 out of 5 stars,"









  
  
    
  Very nice

  
",Reviewed in India on 26 August 2019
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 27 December 2018
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 13 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Low prise and current date

  
",Reviewed in India on 2 March 2020
5.0 out of 5 stars,"









  
  
    
  Very good product.

  
",Reviewed in India on 9 August 2020
4.0 out of 5 stars,"









  
  
    
  Price is some high

  
",Reviewed in India on 2 August 2020
5.0 out of 5 stars,"









  
  
    
  Awesome 👍

  
",Reviewed in India on 10 October 2019
5.0 out of 5 stars,"









  
  
    
  Yummyyyyyy

  
",Reviewed in India on 8 December 2019
1.0 out of 5 stars,"









  
  
    
  Old flavoe

  
",Reviewed in India on 27 January 2020
2.0 out of 5 stars,"









  
  
    
  So

  
",Reviewed in India on 18 November 2019
1.0 out of 5 stars,"









  
  
    
  bakwasss

  
",Reviewed in India on 18 July 2019
1.0 out of 5 stars,"









  
  
    
  This is duplicate product

  
",Reviewed in India on 29 July 2019
5.0 out of 5 stars,"









  
  
    
  Its was really delicious.

  
",Reviewed in India on 10 July 2020
5.0 out of 5 stars,"









  
  
    
  All products good

  
",Reviewed in India on 16 July 2020
