stars,comment,date
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Value for money

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 8 October 2018
5.0 out of 5 stars,"









  
  
    
  Hudge saving

  
",Reviewed in India on 4 March 2018
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 October 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 12 February 2020
1.0 out of 5 stars,"









  
  
    
   Damage pic received

  
",Reviewed in India on 5 November 2019
1.0 out of 5 stars,"









  
  
    
  Packet totally damaged, complete Maggie is crushed!

  
",Reviewed in India on 24 December 2018
5.0 out of 5 stars,"









  
  
    
  Real good

  
",Reviewed in India on 4 January 2020
5.0 out of 5 stars,"









  
  
    
  Great

  
",Reviewed in India on 19 October 2019
4.0 out of 5 stars,"









  
  
    
  Good as always

  
",Reviewed in India on 25 February 2017
2.0 out of 5 stars,"









  
  
    
  You do not published my review

  
",Reviewed in India on 2 March 2020
1.0 out of 5 stars,"









  
  
    
  Totally damage recived

  
",Reviewed in India on 3 May 2020
1.0 out of 5 stars,"









  
  
    
  This maggie  is chrused from inside take return this maggie

  
",Reviewed in India on 6 October 2019
1.0 out of 5 stars,"









  
  
    
  Maggie package is crush maggi is crush

  
",Reviewed in India on 16 May 2020
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 13 July 2017
5.0 out of 5 stars,"









  
  
    
  OK to buy

  
",Reviewed in India on 7 November 2019
1.0 out of 5 stars,"









  
  
    
  The item was broken

  
",Reviewed in India on 12 February 2019
5.0 out of 5 stars,"









  
  
    
  Timely deliveryValue for mpney

  
",Reviewed in India on 6 November 2018
3.0 out of 5 stars,"









  
  
    
  Normal rate

  
",Reviewed in India on 11 January 2018
5.0 out of 5 stars,"









  
  
    
  best if cost is 60

  
",Reviewed in India on 22 March 2017
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 November 2019
1.0 out of 5 stars,"









  
  
    
  The product was already damage.

  
",Reviewed in India on 9 July 2020
1.0 out of 5 stars,"









  
  
    
  Worst whole package was damaged

  
",Reviewed in India on 16 July 2020
3.0 out of 5 stars,"









  
  
    
  Packet was torn!!! Should not happen 😏

  
",Reviewed in India on 29 July 2020
5.0 out of 5 stars,"









  
  
    
  Awesome yummy..........

  
",Reviewed in India on 14 April 2020
5.0 out of 5 stars,"









  
  
    
  Taste is back

  
",Reviewed in India on 1 September 2018
5.0 out of 5 stars,"









  
  
    
  No one can beat maggi

  
",Reviewed in India on 17 January 2017
1.0 out of 5 stars,"









  
  
    
  The product is all broken

  
",Reviewed in India on 7 January 2019
1.0 out of 5 stars,"









  
  
    
  The packets are torn

  
",Reviewed in India on 25 April 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 19 August 2018
5.0 out of 5 stars,"









  
  
    
  value for money in this price

  
",Reviewed in India on 14 November 2019
5.0 out of 5 stars,"









  
  
    
  👍

  
",Reviewed in India on 7 September 2019
1.0 out of 5 stars,"









  
  
    
  Recieved expired product😠😠😠😠

  
",Reviewed in India on 2 May 2020
5.0 out of 5 stars,"









  
  
    
  Great

  
",Reviewed in India on 20 October 2019
5.0 out of 5 stars,"









  
  
    
  Awesome

  
",Reviewed in India on 9 November 2019
1.0 out of 5 stars,"









  
  
    
  Totally crushed prodct i hv received

  
",Reviewed in India on 20 May 2020
1.0 out of 5 stars,"









  
  
    
  Parcel is received in this condition

  
",Reviewed in India on 16 July 2020
5.0 out of 5 stars,"









  
  
    
  I like it

  
",Reviewed in India on 10 September 2018
1.0 out of 5 stars,"









  
  
    
  This Maggie noodles pack was damaged looks like RAT bite and bad smell could not return this due to non return policy

  
",Reviewed in India on 28 October 2017
5.0 out of 5 stars,"









  
  
    
  😋

  
",Reviewed in India on 24 February 2018
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 3 October 2017
3.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 20 October 2019
1.0 out of 5 stars,"









  
  
    
  Fully crushed into small pieces was delivered

  
",Reviewed in India on 17 May 2020
3.0 out of 5 stars,"









  
  
    
  not bad

  
",Reviewed in India on 10 June 2017
1.0 out of 5 stars,"









  
  
    
  The pack i got was totally crushed

  
",Reviewed in India on 30 December 2018
1.0 out of 5 stars,"









  
  
    
  Received a defective product.

  
",Reviewed in India on 7 June 2020
5.0 out of 5 stars,"









  
  
    
  Bought few..got new packed products

  
",Reviewed in India on 20 March 2017
5.0 out of 5 stars,"









  
  
    
  Best

  
",Reviewed in India on 13 June 2020
5.0 out of 5 stars,"









  
  
    
  Geniun product

  
",Reviewed in India on 5 September 2018
4.0 out of 5 stars,"









  
  
    
  Dont look for any review, just go and cook it and enjoy testy Maggi, however it is not good for health but test good.

  
",Reviewed in India on 15 May 2017
5.0 out of 5 stars,"









  
  
    
  Nice product

  
",Reviewed in India on 13 July 2020
5.0 out of 5 stars,"









  
  
    
  Good product

  
",Reviewed in India on 26 July 2020
1.0 out of 5 stars,"









  
  
    
  Pack was pressed and it has become bits n pieces.

  
",Reviewed in India on 8 July 2018
1.0 out of 5 stars,"









  
  
    
  1maggi is so demege and 2 is seal broken

  
",Reviewed in India on 13 March 2019
5.0 out of 5 stars,"









  
  
    
  Always preferred instant food

  
",Reviewed in India on 21 May 2019
5.0 out of 5 stars,"









  
  
    
  Great Product

  
",Reviewed in India on 21 March 2017
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 17 April 2020
3.0 out of 5 stars,"









  
  
    
  Okey

  
",Reviewed in India on 1 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 March 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 March 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 26 April 2020
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 9 June 2020
2.0 out of 5 stars,"









  
  
    
  Product packet was damaged

  
",Reviewed in India on 20 May 2020
1.0 out of 5 stars,"









  
  
    
  Packet in damaged condition

  
",Reviewed in India on 1 May 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 15 January 2020
5.0 out of 5 stars,"









  
  
    
  Taste taste

  
",Reviewed in India on 2 February 2020
5.0 out of 5 stars,"









  
  
    
  Very goodAnd fresh

  
",Reviewed in India on 18 May 2020
1.0 out of 5 stars,"









  
  
    
  All the noddles are broken

  
",Reviewed in India on 31 January 2019
1.0 out of 5 stars,"









  
  
    
  Maggie packet was already opend

  
",Reviewed in India on 4 July 2020
5.0 out of 5 stars,"









  
  
    
  Packing was good. Everything was intact.

  
",Reviewed in India on 21 July 2019
4.0 out of 5 stars,"









  
  
    
  Good product specially packing is very good

  
",Reviewed in India on 28 June 2019
3.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 9 September 2019
5.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 9 July 2018
5.0 out of 5 stars,"









  
  
    
  Loved it

  
",Reviewed in India on 24 February 2020
1.0 out of 5 stars,"









  
  
    
  Not goog

  
",Reviewed in India on 25 July 2020
1.0 out of 5 stars,"









  
  
    
  It's expired this month I want to return this item

  
",Reviewed in India on 3 July 2019
4.0 out of 5 stars,"









  
  
    
  Flavour

  
",Reviewed in India on 12 August 2019
1.0 out of 5 stars,"









  
  
    
  We will received damage product

  
",Reviewed in India on 8 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 12 June 2017
5.0 out of 5 stars,"









  
  
    
  Ok

  
",Reviewed in India on 12 October 2019
1.0 out of 5 stars,"









  
  
    
  The Maggie was all broken. Not a single piece was intact and the same shows non returnable.

  
",Reviewed in India on 2 November 2018
5.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 5 August 2019
1.0 out of 5 stars,"









  
  
    
  Product is almost in crushed condition.

  
",Reviewed in India on 9 December 2019
2.0 out of 5 stars,"









  
  
    
  One item missing

  
",Reviewed in India on 25 June 2019
1.0 out of 5 stars,"









  
  
    
  Maggi was crushed

  
",Reviewed in India on 22 March 2019
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 28 April 2019
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 22 August 2019
1.0 out of 5 stars,"









  
  
    
  Totally damaged product

  
",Reviewed in India on 12 August 2020
5.0 out of 5 stars,"









  
  
    
  Good price

  
",Reviewed in India on 26 September 2017
1.0 out of 5 stars,"









  
  
    
  The maggi was completely broken although the packet was intact..

  
",Reviewed in India on 14 July 2018
1.0 out of 5 stars,"









  
  
    
  My product was totally Damaged.

  
",Reviewed in India on 30 July 2020
5.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 1 September 2019
1.0 out of 5 stars,"









  
  
    
  This product made by maida.

  
",Reviewed in India on 13 November 2019
5.0 out of 5 stars,"









  
  
    
  Perfect

  
",Reviewed in India on 7 August 2019
5.0 out of 5 stars,"









  
  
    
  Its instant noodles, not much to say; buy it if you are hungry and love maggi.

  
",Reviewed in India on 20 November 2018
1.0 out of 5 stars,"









  
  
    
  The product was completely crushed

  
",Reviewed in India on 16 October 2019
5.0 out of 5 stars,"









  
  
    
  Nice Product

  
",Reviewed in India on 18 August 2019
1.0 out of 5 stars,"









  
  
    
  Full of ants inside the packet

  
",Reviewed in India on 16 July 2020
5.0 out of 5 stars,"









  
  
    
  It's better then other noodels

  
",Reviewed in India on 7 May 2020
5.0 out of 5 stars,"









  
  
    
  Cheapest price

  
",Reviewed in India on 10 June 2019
2.0 out of 5 stars,"









  
  
    
  good

  
",Reviewed in India on 15 October 2019
5.0 out of 5 stars,"









  
  
    
  As usual it's very tasty.

  
",Reviewed in India on 9 October 2017
3.0 out of 5 stars,"









  
  
    
  Noodles are broken inside....

  
",Reviewed in India on 26 October 2018
1.0 out of 5 stars,"









  
  
    
  Missing

  
",Reviewed in India on 11 November 2019
2.0 out of 5 stars,"









  
  
    
  The packet was broken

  
",Reviewed in India on 12 June 2020
1.0 out of 5 stars,"









  
  
    
  Full damahe package

  
",Reviewed in India on 17 January 2019
5.0 out of 5 stars,"









  
  
    
  Like Maggi

  
",Reviewed in India on 17 June 2020
5.0 out of 5 stars,"









  
  
    
  Value 4 money

  
",Reviewed in India on 5 March 2020
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 13 November 2019
5.0 out of 5 stars,"









  
  
    
  As expected

  
",Reviewed in India on 2 December 2018
1.0 out of 5 stars,"









  
  
    
  Don't buy  waste of money

  
",Reviewed in India on 21 July 2020
4.0 out of 5 stars,"









  
  
    
  Nice

  
",Reviewed in India on 6 November 2019
3.0 out of 5 stars,"









  
  
    
  Meeh

  
",Reviewed in India on 31 July 2019
1.0 out of 5 stars,"









  
  
    
  Maggi inside was totally crushed!!

  
",Reviewed in India on 6 September 2019
1.0 out of 5 stars,"









  
  
    
  Pocket is opened....very upset👎

  
",Reviewed in India on 1 August 2020
1.0 out of 5 stars,"









  
  
    
  Maggie's packet was torn

  
",Reviewed in India on 17 July 2020
1.0 out of 5 stars,"









  
  
    
  All maggi noodles damage

  
",Reviewed in India on 15 February 2020
5.0 out of 5 stars,"









  
  
    
  Nice test try this 😘😘😘

  
",Reviewed in India on 18 October 2019
5.0 out of 5 stars,"









  
  
    
  GREAT

  
",Reviewed in India on 22 July 2020
2.0 out of 5 stars,"









  
  
    
  All maagi inside the pkt is broken n of no use

  
",Reviewed in India on 3 March 2020
5.0 out of 5 stars,"









  
  
    
  Awesome.

  
",Reviewed in India on 2 September 2018
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 5 October 2019
1.0 out of 5 stars,"









  
  
    
  The product is totally broken and destroyed

  
",Reviewed in India on 31 May 2019
1.0 out of 5 stars,"









  
  
    
  The Maggie packet was torned

  
",Reviewed in India on 5 May 2020
1.0 out of 5 stars,"









  
  
    
  Damaged product is delivered

  
",Reviewed in India on 28 June 2020
5.0 out of 5 stars,"









  
  
    
  Superb

  
",Reviewed in India on 9 November 2019
5.0 out of 5 stars,"









  
  
    
  Value for money product

  
",Reviewed in India on 22 August 2018
4.0 out of 5 stars,"









  
  
    
  Good

  
",Reviewed in India on 4 August 2019
5.0 out of 5 stars,"









  
  
    
  good food

  
",Reviewed in India on 17 March 2019
5.0 out of 5 stars,"









  
  
    
  Liked Maggie too much

  
",Reviewed in India on 8 September 2019
